Observation id                                                                    	 Observation date   	 Description	 Observation type	 Source                                                                                      	 Time offset (s)	 Coding duration	 Media duration (s)	 FPS (frame/s)	 Subject         	 Observation duration by subject by observation	 Behavior           	 Behavioral category	 Behavior type	 Start (s)	 Stop (s)	 Duration (s)	 Media file name                                                                   	 Image index start	 Image index stop	 Image file path start	 Image file path stop	 Comment start	 Comment stop
F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	 2026-01-15 20:28:05	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	             0.0	         261.467	            301.599	       301.599	 No focal subject	                                         53.163	 Supported Rearing  	 General activity   	 STATE        	   128.200	  128.933	        0.733	 F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	              3846	 3868            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	 2026-01-15 20:28:05	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	             0.0	         261.467	            301.599	       301.599	 No focal subject	                                         53.163	 Supported Rearing  	 General activity   	 STATE        	   129.633	  130.800	        1.167	 F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	              3889	 3924            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	 2026-01-15 20:28:05	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	             0.0	         261.467	            301.599	       301.599	 No focal subject	                                         53.163	 Supported Rearing  	 General activity   	 STATE        	   132.533	  133.800	        1.267	 F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	              3976	 4014            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	 2026-01-15 20:28:05	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	             0.0	         261.467	            301.599	       301.599	 No focal subject	                                         53.163	 Supported Rearing  	 General activity   	 STATE        	   136.467	  138.133	        1.666	 F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	              4094	 4144            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	 2026-01-15 20:28:05	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	             0.0	         261.467	            301.599	       301.599	 No focal subject	                                         53.163	 Supported Rearing  	 General activity   	 STATE        	   139.667	  142.167	        2.500	 F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	              4190	 4265            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	 2026-01-15 20:28:05	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	             0.0	         261.467	            301.599	       301.599	 No focal subject	                                         53.163	 Supported Rearing  	 General activity   	 STATE        	   143.367	  144.800	        1.433	 F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	              4301	 4345            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	 2026-01-15 20:28:05	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	             0.0	         261.467	            301.599	       301.599	 No focal subject	                                         53.163	 Supported Rearing  	 General activity   	 STATE        	   148.400	  150.300	        1.900	 F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	              4452	 4509            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	 2026-01-15 20:28:05	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	             0.0	         261.467	            301.599	       301.599	 No focal subject	                                         53.163	 Supported Rearing  	 General activity   	 STATE        	   151.833	  153.233	        1.400	 F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	              4555	 4597            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	 2026-01-15 20:28:05	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	             0.0	         261.467	            301.599	       301.599	 No focal subject	                                         53.163	 Unsupported Rearing	 Not defined        	 STATE        	   155.800	  157.033	        1.233	 F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	              4674	 4711            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	 2026-01-15 20:28:05	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	             0.0	         261.467	            301.599	       301.599	 No focal subject	                                         53.163	 Unsupported Rearing	 Not defined        	 STATE        	   161.167	  161.733	        0.566	 F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	              4835	 4852            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	 2026-01-15 20:28:05	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	             0.0	         261.467	            301.599	       301.599	 No focal subject	                                         53.163	 Unsupported Rearing	 Not defined        	 STATE        	   175.100	  175.400	        0.300	 F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	              5253	 5262            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	 2026-01-15 20:28:05	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	             0.0	         261.467	            301.599	       301.599	 No focal subject	                                         53.163	 Unsupported Rearing	 Not defined        	 STATE        	   178.233	  179.300	        1.067	 F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	              5348	 5379            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	 2026-01-15 20:28:05	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	             0.0	         261.467	            301.599	       301.599	 No focal subject	                                         53.163	 Unsupported Rearing	 Not defined        	 STATE        	   180.667	  181.300	        0.633	 F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	              5420	 5439            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	 2026-01-15 20:28:05	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	             0.0	         261.467	            301.599	       301.599	 No focal subject	                                         53.163	 Unsupported Rearing	 Not defined        	 STATE        	   185.067	  186.100	        1.033	 F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	              5552	 5583            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	 2026-01-15 20:28:05	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	             0.0	         261.467	            301.599	       301.599	 No focal subject	                                         53.163	 Unsupported Rearing	 Not defined        	 STATE        	   222.167	  222.667	        0.500	 F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	              6665	 6680            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	 2026-01-15 20:28:05	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	             0.0	         261.467	            301.599	       301.599	 No focal subject	                                         53.163	 Unsupported Rearing	 Not defined        	 STATE        	   231.400	  232.633	        1.233	 F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	              6942	 6979            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	 2026-01-15 20:28:05	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	             0.0	         261.467	            301.599	       301.599	 No focal subject	                                         53.163	 Unsupported Rearing	 Not defined        	 STATE        	   234.533	  236.033	        1.500	 F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	              7036	 7081            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	 2026-01-15 20:28:05	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	             0.0	         261.467	            301.599	       301.599	 No focal subject	                                         53.163	 Unsupported Rearing	 Not defined        	 STATE        	   239.333	  240.433	        1.100	 F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	              7180	 7213            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	 2026-01-15 20:28:05	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	             0.0	         261.467	            301.599	       301.599	 No focal subject	                                         53.163	 Unsupported Rearing	 Not defined        	 STATE        	   241.633	  242.500	        0.867	 F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	              7249	 7275            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	 2026-01-15 20:28:05	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	             0.0	         261.467	            301.599	       301.599	 No focal subject	                                         53.163	 Supported Rearing  	 General activity   	 STATE        	   243.567	  244.000	        0.433	 F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	              7307	 7320            	                      	                     	              	 
F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	 2026-01-15 20:28:05	            	 Media file      	 player #1:F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	             0.0	         261.467	            301.599	       301.599	 No focal subject	                                         53.163	 Supported Rearing  	 General activity   	 STATE        	   245.267	  246.300	        1.033	 F:\Mestrado\comportamentos\Basal\merged\ttb\1_LEVA_2_2024-06-08 17-21-06_A1CX1.mp4	              7358	 7389            	                      	                     	              	 
